
id,branch,year,subject,question_text,Qyear,mark_weightage
7027,ELECTRICAL,FY,Mathematics,"Define a divergent sequence.",2020,4
7028,ELECTRICAL,FY,Mathematics,"Evaluate the integral of sec^2(x) dx.",2020,4
7029,ELECTRICAL,FY,Chemistry,"What is electrochemical corrosion? Explain its mechanism.",2020,8
7030,ELECTRICAL,FY,Chemistry,"What is the difference between thermoplastic and thermosetting polymers?",2020,6
7031,ELECTRICAL,FY,Chemistry,"Explain the ion-exchange method for softening of hard water.",2020,8
7032,ELECTRICAL,FY,Chemistry,"What is polymerization? Give the reaction for the formation of PVC.",2020,6
7033,ELECTRICAL,FY,Chemistry,"Define pH, pOH, and pKa.",2020,4
7034,ELECTRICAL,FY,Chemistry,"What is vulcanization?",2020,4
7035,ELECTRICAL,FY,Chemistry,"What is a buffer solution and its types?",2020,4
7036,ELECTRICAL,FY,Chemistry,"Explain the principle of a hydrogen fuel cell.",2020,8
7037,ELECTRICAL,FY,Chemistry,"What are carbon nanotubes? Mention two properties.",2020,6
7038,ELECTRICAL,FY,Chemistry,"State and explain Faraday's first law of electrolysis.",2020,4
7039,ELECTRICAL,FY,Chemistry,"What are the principles of green chemistry?",2020,4
7040,ELECTRICAL,FY,Chemistry,"What is a biodegradable polymer? Give an example.",2020,4
7041,ELECTRICAL,FY,Chemistry,"What are the allotropes of carbon?",2020,4
7042,ELECTRICAL,FY,Chemistry,"Define 'electrolyte'.",2020,4
7043,ELECTRICAL,FY,Mechanics,"State and prove Lami's theorem.",2020,8
7044,ELECTRICAL,FY,Mechanics,"Define kinetics and kinematics.",2020,4
7045,ELECTRICAL,FY,Mechanics,"State Newton's law of universal gravitation.",2020,6
7046,ELECTRICAL,FY,Mechanics,"What is a Free Body Diagram?",2020,4
7047,ELECTRICAL,FY,Mechanics,"State the impulse-momentum principle.",2020,6
7048,ELECTRICAL,FY,Mechanics,"State the principle of conservation of energy.",2020,6
7049,ELECTRICAL,FY,Mechanics,"Define friction and its types.",2020,4
7050,ELECTRICAL,FY,Mechanics,"Define 'moment' and 'couple'.",2020,4
7051,ELECTRICAL,FY,Mechanics,"A 600N force is applied to a 100kg crate on a level surface with a coefficient of kinetic friction of 0.2. Find the acceleration of crate.",2020,8
7052,ELECTRICAL,FY,Mechanics,"What is the instantaneous center of rotation?",2020,4
7053,ELECTRICAL,FY,Mechanics,"Define the coefficient of restitution.",2020,4
7054,ELECTRICAL,FY,Mechanics,"What are the conditions for static equilibrium?",2020,4
7055,ELECTRICAL,FY,Mechanics,"Define 'work' and 'power'.",2020,4
7056,ELECTRICAL,FY,Mechanics,"A car starting from rest has a uniform acceleration of 2 m/s^2. What is its velocity after 5 seconds?",2020,8
7057,ELECTRICAL,FY,Basic Electrical Engg,"Explain Kirchhoff's laws with a suitable example.",2020,8
7058,ELECTRICAL,FY,Basic Electrical Engg,"State Ohm's law and mention its limitations.",2020,4
7059,ELECTRICAL,FY,Basic Electrical Engg,"Derive the formula for resistors in series.",2020,6
7060,ELECTRICAL,FY,Basic Electrical Engg,"Explain the working principle of a single-phase transformer.",2020,8
7061,ELECTRICAL,FY,Basic Electrical Engg,"Draw and explain the construction of a DC machine.",2020,6
7062,ELECTRICAL,FY,Basic Electrical Engg,"What is an ideal current source?",2020,4
7063,ELECTRICAL,FY,Basic Electrical Engg,"Define RMS value, average value, and form factor of an AC quantity.",2020,4
7064,ELECTRICAL,FY,Basic Electrical Engg,"An AC circuit has R=10 Ohm, L=0.1 H. If the voltage is v=100*sin(100t), find the circuit impedance.",2020,8
7065,ELECTRICAL,FY,Basic Electrical Engg,"What are the advantages of a three-phase system?",2020,6
7066,ELECTRICAL,FY,Basic Electrical Engg,"What is a power factor? What is its significance?",2020,4
7067,ELECTRICAL,FY,Basic Electrical Engg,"Define 'reactance' and 'impedance'.",2020,4
7068,ELECTRICAL,FY,Basic Electrical Engg,"Explain the working principle of a permanent magnet moving coil (PMMC) instrument.",2020,4
7069,ELECTRICAL,FY,Basic Electrical Engg,"State and explain Thevenin's theorem.",2020,4
7070,ELECTRICAL,FY,Basic Electrical Engg,"Draw the phasor diagram for a purely inductive circuit.",2020,4
7071,ELECTRICAL,SY,Network Analysis,"State and explain Thevenin's theorem.",2020,8
7072,ELECTRICAL,SY,Network Analysis,"Using mesh analysis, find the current through a given resistor in a circuit with two loops.",2020,8
7073,ELECTRICAL,SY,Network Analysis,"Explain series resonance in an RLC circuit.",2020,8
7074,ELECTRICAL,SY,Network Analysis,"Define Z-parameters and h-parameters of a two-port network.",2020,6
7075,ELECTRICAL,SY,Network Analysis,"Differentiate between a dependent and an independent source.",2020,4
7076,ELECTRICAL,SY,Network Analysis,"Explain the concept of duality in electric circuits.",2020,6
7077,ELECTRICAL,SY,Network Analysis,"State the maximum power transfer theorem.",2020,4
7078,ELECTRICAL,SY,Network Analysis,"What is a transient response? Explain the transient response of an RL circuit.",2020,8
7079,ELECTRICAL,SY,Network Analysis,"Define 'node', 'branch', and 'loop' in a circuit.",2020,4
7080,ELECTRICAL,SY,Network Analysis,"Explain the concept of a phasor.",2020,4
7081,ELECTRICAL,SY,Network Analysis,"What is the quality factor (Q-factor)?",2020,4
7082,ELECTRICAL,SY,Network Analysis,"State the superposition theorem.",2020,4
7083,ELECTRICAL,SY,Network Analysis,"What is the difference between mesh analysis and nodal analysis?",2020,4
7084,ELECTRICAL,SY,Network Analysis,"Explain the concept of mutual inductance.",2020,4
7085,ELECTRICAL,SY,Electrical Machines-I,"Explain the construction and working principle of a DC generator.",2020,8
7086,ELECTRICAL,SY,Electrical Machines-I,"Derive the EMF equation of a DC generator.",2020,6
7087,ELECTRICAL,SY,Electrical Machines-I,"What is armature reaction in a DC machine? Explain its effects.",2020,8
7088,ELECTRICAL,SY,Electrical Machines-I,"Explain the working principle of a single-phase transformer.",2020,8
7089,ELECTRICAL,SY,Electrical Machines-I,"What are the different types of losses in a transformer? How can they be minimized?",2020,6
7090,ELECTRICAL,SY,Electrical Machines-I,"Explain the open-circuit and short-circuit tests on a single-phase transformer.",2020,8
7091,ELECTRICAL,SY,Electrical Machines-I,"What is back EMF in a DC motor? Explain its significance.",2020,6
7092,ELECTRICAL,SY,Electrical Machines-I,"Differentiate between a DC series motor and a DC shunt motor.",2020,4
7093,ELECTRICAL,SY,Electrical Machines-I,"What is the purpose of a starter for a DC motor?",2020,4
7094,ELECTRICAL,SY,Electrical Machines-I,"Define voltage regulation of a transformer.",2020,4
7095,ELECTRICAL,SY,Electrical Machines-I,"What is an autotransformer?",2020,4
7096,ELECTRICAL,SY,Electrical Machines-I,"Explain the concept of commutation.",2020,4
7097,ELECTRICAL,SY,Electrical Machines-I,"What are the conditions for parallel operation of transformers?",2020,4
7098,ELECTRICAL,SY,Electrical Machines-I,"Draw the torque-speed characteristics of a DC shunt motor.",2020,4
7099,ELECTRICAL,SY,Digital Electronics,"Perform the following number system conversions: (10110.01)2 to Decimal, (53)10 to Binary.",2020,6
7100,ELECTRICAL,SY,Digital Electronics,"State and prove De Morgan's theorems using truth tables.",2020,6
7101,ELECTRICAL,SY,Digital Electronics,"What are universal gates? Why are NAND and NOR gates called universal gates?",2020,8
7102,ELECTRICAL,SY,Digital Electronics,"Differentiate between combinational and sequential logic circuits.",2020,4
7103,ELECTRICAL,SY,Digital Electronics,"Design a half adder circuit.",2020,8
7104,ELECTRICAL,SY,Digital Electronics,"What is a flip-flop? Explain the working of a JK flip-flop with its truth table.",2020,6
7105,ELECTRICAL,SY,Digital Electronics,"Explain the working of a 1-to-4 demultiplexer.",2020,8
7106,ELECTRICAL,SY,Digital Electronics,"Simplify a given 4-variable boolean expression using a K-map.",2020,8
7107,ELECTRICAL,SY,Digital Electronics,"What is a race-around condition in a JK flip-flop?",2020,4
7108,ELECTRICAL,SY,Digital Electronics,"What is a synchronous counter?",2020,4
7109,ELECTRICAL,SY,Digital Electronics,"What is the difference between BCD and Excess-3 code?",2020,4
7110,ELECTRICAL,SY,Digital Electronics,"Explain the working of a Serial-In Parallel-Out (SIPO) shift register.",2020,4
7111,ELECTRICAL,SY,Digital Electronics,"What is a priority encoder?",2020,4
7112,ELECTRICAL,SY,Digital Electronics,"Compare Moore and Mealy state machines.",2020,4
7113,ELECTRICAL,SY,Analog Electronics,"Draw and explain the working of a full-wave center-tapped rectifier.",2020,8
7114,ELECTRICAL,SY,Analog Electronics,"Explain how a Zener diode can be used as a voltage regulator.",2020,6
7115,ELECTRICAL,SY,Analog Electronics,"What are the ideal characteristics of an operational amplifier (Op-Amp)?",2020,4
7116,ELECTRICAL,SY,Analog Electronics,"Draw the circuit of a non-inverting amplifier using an Op-Amp and derive the expression for its voltage gain.",2020,8
7117,ELECTRICAL,SY,Analog Electronics,"Compare BJT and FET based on their construction and working principle.",2020,6
7118,ELECTRICAL,SY,Analog Electronics,"Explain the concept of negative feedback in amplifiers.",2020,4
7119,ELECTRICAL,SY,Analog Electronics,"What is a voltage divider biasing circuit for a BJT? Why is it widely used?",2020,6
7120,ELECTRICAL,SY,Analog Electronics,"What is crossover distortion in power amplifiers and how can it be eliminated?",2020,8
7121,ELECTRICAL,SY,Analog Electronics,"Define Slew Rate and CMRR of an Op-Amp.",2020,4
7122,ELECTRICAL,SY,Analog Electronics,"Explain the working of a monostable multivibrator using an Op-Amp.",2020,8
7123,ELECTRICAL,SY,Analog Electronics,"What is a low-pass filter? Draw the circuit for a first-order active low-pass filter.",2020,4
7124,ELECTRICAL,SY,Analog Electronics,"Explain the working of a diode clamper circuit.",2020,4
7125,ELECTRICAL,SY,Analog Electronics,"What is the function of a filter capacitor in a power supply?",2020,4
7126,ELECTRICAL,SY,Analog Electronics,"Draw the common-base (CB) configuration of a BJT.",2020,4
7127,ELECTRICAL,SY,Electromagnetic Fields,"State and explain Coulomb's Law.",2020,6
7128,ELECTRICAL,SY,Electromagnetic Fields,"State and explain Ampere's circuital law.",2020,6
7129,ELECTRICAL,SY,Electromagnetic Fields,"Write down Maxwell's equations in their final form for time-varying fields.",2020,8
7130,ELECTRICAL,SY,Electromagnetic Fields,"What is a uniform plane wave?",2020,8
7131,ELECTRICAL,SY,Electromagnetic Fields,"Explain the concept of skin depth.",2020,6
7132,ELECTRICAL,SY,Electromagnetic Fields,"Define the Poynting vector and state its significance.",2020,6
7133,ELECTRICAL,SY,Electromagnetic Fields,"Differentiate between a conductor and a dielectric.",2020,4
7134,ELECTRICAL,SY,Electromagnetic Fields,"What is polarization of an electromagnetic wave? Explain linear polarization.",2020,8
7135,ELECTRICAL,SY,Electromagnetic Fields,"Define electric field intensity (E) and electric flux density (D).",2020,4
7136,ELECTRICAL,SY,Electromagnetic Fields,"What are electromagnetic boundary conditions?",2020,4
7137,ELECTRICAL,SY,Electromagnetic Fields,"Explain the concept of reflection of waves.",2020,4
7138,ELECTRICAL,SY,Electromagnetic Fields,"What is the intrinsic impedance of free space?",2020,4
7139,ELECTRICAL,SY,Electromagnetic Fields,"Define magnetic field intensity (H) and magnetic flux density (B).",2020,4
7140,ELECTRICAL,SY,Electromagnetic Fields,"What is a perfect conductor?",2020,4
7141,ELECTRICAL,TY,Power Systems-I,"Draw a schematic diagram of a modern power system and explain the function of each component.",2020,8
7142,ELECTRICAL,TY,Power Systems-I,"Differentiate between overhead and underground transmission systems.",2020,6
7143,ELECTRICAL,TY,Power Systems-I,"Derive the expression for inductance of a single-phase two-wire line.",2020,8
7144,ELECTRICAL,TY,Power Systems-I,"What is skin effect and proximity effect in transmission lines?",2020,6
7145,ELECTRICAL,TY,Power Systems-I,"What are the different types of insulators used in overhead lines? Explain any one.",2020,6
7146,ELECTRICAL,TY,Power Systems-I,"Explain the concept of string efficiency for insulators.",2020,6
7147,ELECTRICAL,TY,Power Systems-I,"What is corona effect? List the factors affecting corona.",2020,8
7148,ELECTRICAL,TY,Power Systems-I,"Classify underground cables based on their construction.",2020,8
7149,ELECTRICAL,TY,Power Systems-I,"What is sag in an overhead transmission line?",2020,4
7150,ELECTRICAL,TY,Power Systems-I,"What is a transmission line?",2020,4
7151,ELECTRICAL,TY,Power Systems-I,"Define 'transposition' of conductors.",2020,4
7152,ELECTRICAL,TY,Power Systems-I,"What is the purpose of a guard ring on an insulator string?",2020,4
7153,ELECTRICAL,TY,Power Systems-I,"What are the advantages of a high transmission voltage?",2020,4
7154,ELECTRICAL,TY,Power Systems-I,"What is GMD and GMR?",2020,4
7155,ELECTRICAL,TY,Control Systems,"Differentiate between open-loop and closed-loop control systems with examples.",2020,6
7156,ELECTRICAL,TY,Control Systems,"What is a transfer function? Explain its properties.",2020,6
7157,ELECTRICAL,TY,Control Systems,"Explain the concept of stability. What is the Routh-Hurwitz stability criterion?",2020,8
7158,ELECTRICAL,TY,Control Systems,"Draw the block diagram of a basic closed-loop control system and explain the function of each component.",2020,8
7159,ELECTRICAL,TY,Control Systems,"What is a PID controller? Explain the effect of P, I, and D actions on a system.",2020,8
7160,ELECTRICAL,TY,Control Systems,"Explain the concept of a root locus plot and its rules.",2020,8
7161,ELECTRICAL,TY,Control Systems,"What are time-domain specifications? Define rise time, settling time, and peak overshoot.",2020,6
7162,ELECTRICAL,TY,Control Systems,"What is steady-state error? Explain the different types of static error constants.",2020,6
7163,ELECTRICAL,TY,Control Systems,"Define 'gain margin' and 'phase margin'.",2020,4
7164,ELECTRICAL,TY,Control Systems,"What is a Bode plot?",2020,4
7165,ELECTRICAL,TY,Control Systems,"What is a state-space representation of a system?",2020,4
7166,ELECTRICAL,TY,Control Systems,"Explain the concept of a servomechanism.",2020,4
7167,ELECTRICAL,TY,Control Systems,"What is the principle of superposition in control systems?",2020,4
7168,ELECTRICAL,TY,Control Systems,"Differentiate between a linear and a non-linear system.",2020,4
7169,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Differentiate between a microprocessor and a microcontroller.",2020,6
7170,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Draw and explain the architecture of the 8051 microcontroller.",2020,8
7171,ELECTRICAL,TY,Microprocessors & Microcontrollers,"What are the different addressing modes of the 8051 microcontroller? Explain with examples.",2020,8
7172,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Explain the function of the Program Counter (PC) and Stack Pointer (SP) in the 8051.",2020,6
7173,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Write an assembly language program for the 8051 to add two 8-bit numbers.",2020,8
7174,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Explain the concept of interrupts in the 8051.",2020,6
7175,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Describe the different timers and their modes of operation in the 8051.",2020,8
7176,ELECTRICAL,TY,Microprocessors & Microcontrollers,"What is the function of the serial port in the 8051? Explain the role of the SCON register.",2020,6
7177,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Interface an LED to a port of the 8051 and write a program to blink it.",2020,4
7178,ELECTRICAL,TY,Microprocessors & Microcontrollers,"What is an assembler directive? Give two examples.",2020,4
7179,ELECTRICAL,TY,Microprocessors & Microcontrollers,"Explain the difference between MOV and MOVX instructions.",2020,4
7180,ELECTRICAL,TY,Microprocessors & Microcontrollers,"What is the role of the PSEN pin?",2020,4
7181,ELECTRICAL,TY,Microprocessors & Microcontrollers,"What is a bit-addressable memory area in the 8051?",2020,4
7182,ELECTRICAL,TY,Microprocessors & Microcontrollers,"How is a 16-bit timer used in the 8051?",2020,4
7183,ELECTRICAL,TY,Power Electronics,"What is a power electronic converter? Classify them.",2020,6
7184,ELECTRICAL,TY,Power Electronics,"Explain the construction and working of an SCR (Silicon Controlled Rectifier).",2020,8
7185,ELECTRICAL,TY,Power Electronics,"What is a single-phase full-wave controlled rectifier? Derive the expression for its output voltage.",2020,8
7186,ELECTRICAL,TY,Power Electronics,"Differentiate between a MOSFET and an IGBT.",2020,6
7187,ELECTRICAL,TY,Power Electronics,"Explain the principle of operation of a step-down DC-DC converter (buck converter).",2020,8
7188,ELECTRICAL,TY,Power Electronics,"What is an inverter? Explain the working of a single-phase bridge inverter.",2020,8
7189,ELECTRICAL,TY,Power Electronics,"What is a cycloconverter?",2020,6
7190,ELECTRICAL,TY,Power Electronics,"What are the different turn-on methods for an SCR?",2020,4
7191,ELECTRICAL,TY,Power Electronics,"Define 'latching current' and 'holding current' of an SCR.",2020,4
7192,ELECTRICAL,TY,Power Electronics,"What is pulse width modulation (PWM)?",2020,4
7193,ELECTRICAL,TY,Power Electronics,"What is a freewheeling diode? Why is it used?",2020,4
7194,ELECTRICAL,TY,Power Electronics,"What is a snubber circuit?",2020,4
7195,ELECTRICAL,TY,Power Electronics,"Differentiate between natural and forced commutation.",2020,4
7196,ELECTRICAL,TY,Power Electronics,"What is a TRIAC?",2020,4
7197,ELECTRICAL,TY,Electrical Machines-II,"Explain the principle of operation of a three-phase induction motor.",2020,8
7198,ELECTRICAL,TY,Electrical Machines-II,"Derive the torque equation for a three-phase induction motor.",2020,8
7199,ELECTRICAL,TY,Electrical Machines-II,"Explain the working principle of a synchronous motor.",2020,8
7200,ELECTRICAL,TY,Electrical Machines-II,"What is an alternator? Derive the EMF equation of an alternator.",2020,8
7201,ELECTRICAL,TY,Electrical Machines-II,"Explain the different starting methods for a three-phase induction motor.",2020,6
7202,ELECTRICAL,TY,Electrical Machines-II,"What are V-curves and inverted V-curves of a synchronous motor?",2020,6
7203,ELECTRICAL,TY,Electrical Machines-II,"Differentiate between a squirrel cage and a slip ring induction motor.",2020,4
7204,ELECTRICAL,TY,Electrical Machines-II,"Explain the concept of slip in an induction motor.",2020,4
7205,ELECTRICAL,TY,Electrical Machines-II,"Why is a synchronous motor not self-starting?",2020,4
7206,ELECTRICAL,TY,Electrical Machines-II,"What is the significance of the power factor of a synchronous motor?",2020,4
7207,ELECTRICAL,TY,Electrical Machines-II,"What is meant by the 'hunting' of a synchronous motor?",2020,4
7208,ELECTRICAL,TY,Electrical Machines-II,"Explain the working of a single-phase induction motor.",2020,4
7209,ELECTRICAL,TY,Electrical Machines-II,"What is the purpose of an exciter in an alternator?",2020,4
7210,ELECTRICAL,TY,Electrical Machines-II,"What is meant by 'cogging' and 'crawling' in induction motors?",2020,4
7211,ELECTRICAL,Final Year,Power System Protection,"What is power system protection? What are its fundamental requirements?",2020,6
7212,ELECTRICAL,Final Year,Power System Protection,"Explain the working principle of an overcurrent relay.",2020,8
7213,ELECTRICAL,Final Year,Power System Protection,"What is a circuit breaker? Classify circuit breakers.",2020,6
7214,ELECTRICAL,Final Year,Power System Protection,"Explain the working principle of a differential relay.",2020,8
7215,ELECTRICAL,Final Year,Power System Protection,"Describe the protection scheme for an alternator against stator faults.",2020,8
7216,ELECTRICAL,Final Year,Power System Protection,"What is Buchholz relay? Explain its working.",2020,8
7217,ELECTRICAL,Final Year,Power System Protection,"Explain the concept of distance protection for transmission lines.",2020,8
7218,ELECTRICAL,Final Year,Power System Protection,"What is an HRC fuse?",2020,4
7219,ELECTRICAL,Final Year,Power System Protection,"Define 'pick-up value' and 'plug setting multiplier' of a relay.",2020,4
7220,ELECTRICAL,Final Year,Power System Protection,"What is arc quenching in a circuit breaker?",2020,4
7221,ELECTRICAL,Final Year,Power System Protection,"What is a lightning arrester?",2020,4
7222,ELECTRICAL,Final Year,Power System Protection,"What is meant by 'protection zones'?",2020,4
7223,ELECTRICAL,Final Year,Power System Protection,"What is the purpose of a current transformer (CT) in protection schemes?",2020,4
7224,ELECTRICAL,Final Year,Power System Protection,"What is a static relay?",2020,4
7225,ELECTRICAL,Final Year,High Voltage Engineering,"What is breakdown in gases? Explain Townsend's theory.",2020,8
7226,ELECTRICAL,Final Year,High Voltage Engineering,"Explain the different types of breakdown mechanisms in liquid dielectrics.",2020,8
7227,ELECTRICAL,Final Year,High Voltage Engineering,"Describe the construction and working of a Cockcroft-Walton voltage multiplier circuit.",2020,8
7228,ELECTRICAL,Final Year,High Voltage Engineering,"Explain the principle of operation of a sphere gap for measuring high voltages.",2020,6
7229,ELECTRICAL,Final Year,High Voltage Engineering,"What is insulation coordination? Explain its importance.",2020,6
7230,ELECTRICAL,Final Year,High Voltage Engineering,"Describe the generation of high impulse currents.",2020,8
7231,ELECTRICAL,Final Year,High Voltage Engineering,"What are the causes of overvoltages in power systems?",2020,6
7232,ELECTRICAL,Final Year,High Voltage Engineering,"What is corona discharge?",2020,4
7233,ELECTRICAL,Final Year,High Voltage Engineering,"What is Paschen's Law?",2020,4
7234,ELECTRICAL,Final Year,High Voltage Engineering,"What is a surge arrester?",2020,4
7235,ELECTRICAL,Final Year,High Voltage Engineering,"Define 'impulse voltage'.",2020,4
7236,ELECTRICAL,Final Year,High Voltage Engineering,"What is a capacitive voltage divider?",2020,4
7237,ELECTRICAL,Final Year,High Voltage Engineering,"What are the applications of high voltage engineering?",2020,4
7238,ELECTRICAL,Final Year,High Voltage Engineering,"Differentiate between breakdown and withstand voltage.",2020,4
7239,ELECTRICAL,Final Year,Power System Operation & Control,"What is a load flow study? Explain its significance.",2020,8
7240,ELECTRICAL,Final Year,Power System Operation & Control,"Explain the Gauss-Seidel method for solving load flow problems.",2020,8
7241,ELECTRICAL,Final Year,Power System Operation & Control,"What is economic load dispatch? Derive the condition for economic dispatch without losses.",2020,8
7242,ELECTRICAL,Final Year,Power System Operation & Control,"Explain the concept of load frequency control (LFC) for a single area system.",2020,8
7243,ELECTRICAL,Final Year,Power System Operation & Control,"What is automatic voltage regulation (AVR)?",2020,6
7244,ELECTRICAL,Final Year,Power System Operation & Control,"Differentiate between a slack bus, a load bus (PQ bus), and a generator bus (PV bus).",2020,6
7245,ELECTRICAL,Final Year,Power System Operation & Control,"Explain the concept of optimal power flow.",2020,6
7246,ELECTRICAL,Final Year,Power System Operation & Control,"What is a unit commitment problem?",2020,6
7247,ELECTRICAL,Final Year,Power System Operation & Control,"What is the Y-bus matrix?",2020,4
7248,ELECTRICAL,Final Year,Power System Operation & Control,"What is a penalty factor in economic dispatch?",2020,4
7249,ELECTRICAL,Final Year,Power System Operation & Control,"Define 'load curve' and 'load duration curve'.",2020,4
7250,ELECTRICAL,Final Year,Power System Operation & Control,"What is the function of a speed governor?",2020,4
7251,ELECTRICAL,Final Year,Power System Operation & Control,"What is power system stability?",2020,4
7252,ELECTRICAL,Final Year,Power System Operation & Control,"What is the purpose of a tap-changing transformer?",2020,4
7253,ELECTRICAL,Final Year,HVDC & FACTS,"Compare HVDC and HVAC transmission systems.",2020,8
7254,ELECTRICAL,Final Year,HVDC & FACTS,"Explain the working of a 6-pulse bridge converter.",2020,8
7255,ELECTRICAL,Final Year,HVDC & FACTS,"What is a FACTS controller? Classify different types of FACTS controllers.",2020,8
7256,ELECTRICAL,Final Year,HVDC & FACTS,"Explain the working principle of a STATCOM.",2020,8
7257,ELECTRICAL,Final Year,HVDC & FACTS,"What is a Unified Power Flow Controller (UPFC)?",2020,6
7258,ELECTRICAL,Final Year,HVDC & FACTS,"Explain the concept of constant current control in an HVDC system.",2020,6
7259,ELECTRICAL,Final Year,HVDC & FACTS,"Differentiate between series and shunt compensation.",2020,6
7260,ELECTRICAL,Final Year,HVDC & FACTS,"What is a monopolar HVDC link?",2020,4
7261,ELECTRICAL,Final Year,HVDC & FACTS,"Define 'commutation' in converters.",2020,4
7262,ELECTRICAL,Final Year,HVDC & FACTS,"What is a Thyristor Controlled Reactor (TCR)?",2020,4
7263,ELECTRICAL,Final Year,HVDC & FACTS,"What are the harmonics in an HVDC system?",2020,4
7264,ELECTRICAL,Final Year,HVDC & FACTS,"What is the purpose of filters in an HVDC system?",2020,4
7265,ELECTRICAL,Final Year,HVDC & FACTS,"Explain the working of a Thyristor Controlled Series Capacitor (TCSC).",2020,4
7266,ELECTRICAL,Final Year,HVDC & FACTS,"What are the applications of FACTS devices?",2020,4
7267,ELECTRICAL,Final Year,Drives & Control,"What is an electric drive? Draw a block diagram of an electric drive system.",2020,8
7268,ELECTRICAL,Final Year,Drives & Control,"Explain the four-quadrant operation of a DC motor drive.",2020,8
7269,ELECTRICAL,Final Year,Drives & Control,"Describe the speed control of a three-phase induction motor using V/f control.",2020,8
7270,ELECTRICAL,Final Year,Drives & Control,"Explain the working of a closed-loop speed control system for a DC motor.",2020,8
7271,ELECTRICAL,Final Year,Drives & Control,"What is regenerative braking in electric drives?",2020,6
7272,ELECTRICAL,Final Year,Drives & Control,"Explain the speed control of a separately excited DC motor by armature voltage control.",2020,6
7273,ELECTRICAL,Final Year,Drives & Control,"Differentiate between an active load and a passive load.",2020,4
7274,ELECTRICAL,Final Year,Drives & Control,"What are the advantages of electric drives over other types of drives?",2020,6
7275,ELECTRICAL,Final Year,Drives & Control,"Define 'load torque' and 'motor torque'.",2020,4
7276,ELECTRICAL,Final Year,Drives & Control,"What is dynamic braking?",2020,4
7277,ELECTRICAL,Final Year,Drives & Control,"What is a chopper-fed DC drive?",2020,4
7278,ELECTRICAL,Final Year,Drives & Control,"Explain the concept of slip power recovery in induction motors.",2020,4
7279,ELECTRICAL,Final Year,Drives & Control,"What is the purpose of a flywheel in a drive system?",2020,4
7280,ELECTRICAL,Final Year,Drives & Control,"What is vector control of an induction motor?",2020,4
7281,ELECTRICAL,FY,Physics,"Explain the concept of wave-particle duality with de Broglie's hypothesis.",2021,6
7282,ELECTRICAL,FY,Physics,"What is the Hall effect? Derive an expression for Hall coefficient.",2021,8
7283,ELECTRICAL,FY,Physics,"Describe the construction and working of a He-Ne laser.",2021,8
7284,ELECTRICAL,FY,Physics,"State and explain Maxwell's four equations in integral form.",2021,8
7285,ELECTRICAL,FY,Physics,"What is superconductivity? Differentiate between Type I and Type II superconductors.",2021,6
7286,ELECTRICAL,FY,Physics,"What is the difference between interference and diffraction?",2021,4
7287,ELECTRICAL,FY,Physics,"Explain the formation of a depletion region in a P-N junction diode.",2021,6
7288,ELECTRICAL,FY,Physics,"State the laws of photoelectric emission.",2021,4
7289,ELECTRICAL,FY,Physics,"What is an electric field? Give its SI unit.",2021,4
7290,ELECTRICAL,FY,Physics,"State Snell's Law of refraction.",2021,4
7291,ELECTRICAL,FY,Physics,"Explain the principle of optical fiber communication.",2021,4
7292,ELECTRICAL,FY,Physics,"Describe the working of a Bipolar Junction Transistor (BJT).",2021,6
7293,ELECTRICAL,FY,Physics,"Derive the formula for the capacitance of a parallel plate capacitor.",2021,8
7294,ELECTRICAL,FY,Physics,"Differentiate between n-type and p-type semiconductors.",2021,4
7295,ELECTRICAL,FY,Mathematics,"Find the rank of the matrix A = [[1, 2, 1], [1, -2, 3], [1, 6, -1]].",2021,6
7296,ELECTRICAL,FY,Mathematics,"Verify Rolle's Theorem for f(x) = x^2 - 4x + 3 in the interval [1, 3].",2021,6
7297,ELECTRICAL,FY,Mathematics,"Solve the differential equation (D^2 - 2D + 1)y = x*e^x.",2021,8
7298,ELECTRICAL,FY,Mathematics,"Find the Laplace transform of (sin(2t))/t.",2021,6
7299,ELECTRICAL,FY,Mathematics,"Evaluate the double integral of (x^2 + y^2) over the region bounded by y=x and y=2.",2021,8
7300,ELECTRICAL,FY,Mathematics,"Expand f(x) = x^2 as a Fourier series in the interval (-pi, pi).",2021,8
7301,ELECTRICAL,FY,Mathematics,"Check for linear dependence of vectors v1=(1,-1,1), v2=(2,1,1), v3=(3,0,2).",2021,4
7302,ELECTRICAL,FY,Mathematics,"Find the eigenvalues and eigenvectors of the matrix [[1, 1], [3, -1]].",2021,8
7303,ELECTRICAL,FY,Mathematics,"Test the convergence of the series sum(n/(n^2+1)).",2021,4
7304,ELECTRICAL,FY,Mathematics,"If u = sin(x/y), prove that x*(du/dx) + y*(du/dy) = 0.",2021,4
7305,ELECTRICAL,FY,Mathematics,"Find the inverse of a 3x3 matrix using the adjoint method.",2021,6
7306,ELECTRICAL,FY,Mathematics,"Solve the system of linear equations using Gaussian elimination: x+y+z=6, x-y+z=2, 2x+y-z=1.",2021,6
