id,branch,year,subject,question_text,Qyear,mark_weightage
1036,CSE,TY,Computer Graphics,Explain the Depth-Buffer (Z-buffer) method for hidden surface detection.,2022,4
1037,CSE,TY,Compiler Design,What are the phases of a compiler? Explain each in brief.,2022,8
1038,CSE,TY,Compiler Design,Compare and contrast a compiler and an interpreter.,2022,4
1039,CSE,TY,Compiler Design,What is the role of the symbol table in a compiler?,2022,6
1040,CSE,TY,Compiler Design,Explain the function of a lexical analyzer.,2022,4
1041,CSE,TY,Compiler Design,What is a context-free grammar (CFG)?,2022,4
1042,CSE,TY,Compiler Design,What is the difference between top-down and bottom-up parsing?,2022,4
1043,CSE,TY,Compiler Design,What is left recursion in a grammar? How can it be eliminated?,2022,8
1044,CSE,TY,Compiler Design,What is an activation record?,2022,6
1045,CSE,TY,Compiler Design,What is three-address code?,2022,4
1046,CSE,TY,Compiler Design,What is code optimization? Explain any one optimization technique.,2022,8
1047,CSE,TY,Compiler Design,What is a parser?,2022,4
1048,CSE,TY,Compiler Design,"Define 'token', 'lexeme', and 'pattern'.",2022,6
1049,CSE,TY,Compiler Design,What is a syntax tree?,2022,4
1050,CSE,TY,Compiler Design,What is the purpose of garbage collection?,2022,8
1051,CSE,Final Year,Cloud Computing,What are the essential characteristics of Cloud Computing?,2022,8
1052,CSE,Final Year,Cloud Computing,"Compare the public, private, and hybrid cloud models.",2022,6
1053,CSE,Final Year,Cloud Computing,What is a hypervisor? Differentiate between Type-1 and Type-2.,2022,8
1054,CSE,Final Year,Cloud Computing,What is auto-scaling?,2022,4
1055,CSE,Final Year,Cloud Computing,How does containerization differ from full virtualization?,2022,8
1056,CSE,Final Year,Cloud Computing,Discuss the main security challenges in cloud computing.,2022,4
1057,CSE,Final Year,Cloud Computing,Explain the concept of serverless computing.,2022,6
1058,CSE,Final Year,Cloud Computing,What is an SLA in cloud services?,2022,4
1059,CSE,Final Year,Cloud Computing,Explain the PaaS service model with examples.,2022,4
1060,CSE,Final Year,Cloud Computing,Describe the CAP theorem.,2022,8
1061,CSE,Final Year,Cloud Computing,Explain how a load balancer improves performance and reliability.,2022,4
1062,CSE,Final Year,Cloud Computing,What is the function of a CDN?,2022,4
1063,CSE,Final Year,Cloud Computing,Discuss the economic benefits of moving to the cloud.,2022,6
1064,CSE,Final Year,Cloud Computing,What is a VPC?,2022,4
1065,CSE,Final Year,Cyber Security,What is the CIA triad? Provide an example of a threat to each component.,2022,6
1066,CSE,Final Year,Cyber Security,Explain how asymmetric key cryptography works.,2022,6
1067,CSE,Final Year,Cyber Security,What is a stateful firewall and how is it better than a stateless one?,2022,8
1068,CSE,Final Year,Cyber Security,What is a phishing attack? List two ways to identify one.,2022,8
1069,CSE,Final Year,Cyber Security,"How does a digital signature provide authenticity, non-repudiation, and integrity?",2022,8
1070,CSE,Final Year,Cyber Security,What is a SQL Injection attack and how can it be prevented?,2022,6
1071,CSE,Final Year,Cyber Security,"Differentiate between a virus, a worm, and a Trojan.",2022,4
1072,CSE,Final Year,Cyber Security,What is a 'man-in-the-middle' attack?,2022,4
1073,CSE,Final Year,Cyber Security,Explain the concept of 'defense in depth'.,2022,4
1074,CSE,Final Year,Cyber Security,What is the role of a Certificate Authority (CA)?,2022,4
1075,CSE,Final Year,Cyber Security,What is a VPN and what security benefits does it offer?,2022,4
1076,CSE,Final Year,Cyber Security,Explain what is meant by 'social engineering'.,2022,4
1077,CSE,Final Year,Cyber Security,What is a Distributed Denial of Service (DDoS) attack?,2022,6
1078,CSE,Final Year,Cyber Security,Define encryption and decryption.,2022,4
1079,CSE,Final Year,Project Management,What is a project? Describe the five phases of the project management lifecycle.,2022,8
1080,CSE,Final Year,Project Management,What is the purpose of a Gantt chart?,2022,4
1081,CSE,Final Year,Project Management,Compare Agile and Waterfall methodologies.,2022,6
1082,CSE,Final Year,Project Management,What is risk management and why is it important?,2022,6
1083,CSE,Final Year,Project Management,What is the primary role of a project manager?,2022,4
1084,CSE,Final Year,Project Management,Who are project stakeholders?,2022,4
1085,CSE,Final Year,Project Management,What is project scope creep?,2022,4
1086,CSE,Final Year,Project Management,What is a Work Breakdown Structure (WBS) and how is it created?,2022,8
1087,CSE,Final Year,Project Management,Explain the triple constraints of project management.,2022,6
1088,CSE,Final Year,Project Management,What is the critical path method (CPM)?,2022,6
1089,CSE,Final Year,Project Management,Describe the key roles in a Scrum team.,2022,8
1090,CSE,Final Year,Project Management,Why is budgeting important in a project?,2022,4
1091,CSE,Final Year,Project Management,What is the importance of a communication plan in a project?,2022,4
1092,CSE,Final Year,Project Management,What is project change management?,2022,4
1093,CSE,Final Year,NLP,What is the difference between tokenization and stemming?,2022,4
1094,CSE,Final Year,NLP,Explain Stemming and Lemmatization with a clear example.,2022,6
1095,CSE,Final Year,NLP,What are word embeddings? Explain the Skip-gram model of Word2Vec.,2022,8
1096,CSE,Final Year,NLP,What is the 'attention mechanism' in modern NLP models?,2022,8
1097,CSE,Final Year,NLP,Explain Named Entity Recognition (NER).,2022,6
1098,CSE,Final Year,NLP,What is the Bag-of-Words (BoW) model?,2022,4
1099,CSE,Final Year,NLP,Explain how TF-IDF scores are calculated.,2022,8
1100,CSE,Final Year,NLP,What is sentiment analysis? List its applications.,2022,4
1101,CSE,Final Year,NLP,What is an N-gram model?,2022,4
1102,CSE,Final Year,NLP,Why are stop words typically removed in NLP tasks?,2022,4
1103,CSE,Final Year,NLP,What is a Recurrent Neural Network (RNN)? Why does it suffer from the vanishing gradient problem?,2022,8
1104,CSE,Final Year,NLP,What is statistical machine translation?,2022,4
1105,CSE,Final Year,NLP,What are the two main types of text summarization?,2022,4
1106,CSE,Final Year,NLP,What is part-of-speech (POS) tagging?,2022,4
1107,CSE,Final Year,Distributed Systems,What are the goals of a distributed system?,2022,8
1108,CSE,Final Year,Distributed Systems,Explain different types of transparency in a distributed system.,2022,6
1109,CSE,Final Year,Distributed Systems,What is an RPC? Describe its execution steps.,2022,8
1110,CSE,Final Year,Distributed Systems,Compare a monolithic kernel with a microkernel.,2022,4
1111,CSE,Final Year,Distributed Systems,What is the need for clock synchronization in distributed systems? Explain Christian's algorithm.,2022,8
1112,CSE,Final Year,Distributed Systems,What is mutual exclusion?,2022,4
1113,CSE,Final Year,Distributed Systems,What is the CAP theorem?,2022,6
1114,CSE,Final Year,Distributed Systems,Explain the Ring algorithm for leader election.,2022,8
1115,CSE,Final Year,Distributed Systems,What is a distributed file system (DFS)? List its design goals.,2022,4
1116,CSE,Final Year,Distributed Systems,How is fault tolerance achieved in distributed systems?,2022,4
1117,CSE,Final Year,Distributed Systems,What is the difference between a stateful and a stateless server?,2022,4
1118,CSE,Final Year,Distributed Systems,What is data replication?,2022,4
1119,CSE,Final Year,Distributed Systems,Explain the three-phase commit (3PC) protocol.,2022,8
1120,CSE,Final Year,Distributed Systems,What is the role of middleware?,2022,4
1121,CSE,FY,Physics,Explain the dual nature of radiation and matter. State the de Broglie wavelength.,2023,6
1122,CSE,FY,Physics,State and explain the Hall effect. Give its applications.,2023,8
1123,CSE,FY,Physics,"With a neat energy level diagram, explain the working of a He-Ne laser.",2023,8
1124,CSE,FY,Physics,State and explain Maxwell's equations in integral form.,2023,8
1125,CSE,FY,Physics,What is superconductivity? Explain Meissner effect.,2023,6
1126,CSE,FY,Physics,Distinguish between interference and diffraction.,2023,4
1127,CSE,FY,Physics,Explain the working of a P-N junction diode under forward and reverse bias conditions.,2023,6
1128,CSE,FY,Physics,What are the main observations from the photoelectric effect experiment?,2023,4
1129,CSE,FY,Physics,Define electric field and magnetic field.,2023,4
1130,CSE,FY,Physics,State Ohm's Law and its vector form.,2023,4
1131,CSE,FY,Physics,What is meant by polarization of light?,2023,4
1132,CSE,FY,Physics,Describe the function of a full-wave rectifier with a circuit diagram.,2023,6
1133,CSE,FY,Physics,Derive the expression for the capacitance of a parallel plate capacitor.,2023,8
1134,CSE,FY,Physics,What are intrinsic and extrinsic semiconductors? Give one example of each.,2023,4
1135,CSE,FY,Mathematics,Find the rank of the matrix A by reducing it to normal form.,2023,6
1136,CSE,FY,Mathematics,"Verify Rolle's Theorem for f(x) = e^x(sin(x) - cos(x)) in [pi/4, 5*pi/4].",2023,6
1137,CSE,FY,Mathematics,Solve the differential equation (D^2 - 4D + 4)y = x^2.,2023,8
1138,CSE,FY,Mathematics,Find the Laplace transform of t*e^(-t)*sin(t).,2023,6
1139,CSE,FY,Mathematics,Evaluate the double integral of (x^2 + y^2) dx dy over the region bounded by y=x^2 and y=x.,2023,8
1140,CSE,FY,Mathematics,"Obtain the Fourier series for f(x) = x^2 in the interval (-pi, pi).",2023,8
1141,CSE,FY,Mathematics,"Are the vectors (1,0,0), (0,1,0), (0,0,1) linearly dependent or independent?",2023,4
1142,CSE,FY,Mathematics,"Find the eigenvalues and eigenvectors of the matrix [[1, 2], [2, 1]].",2023,8
1143,CSE,FY,Mathematics,Test the convergence of the series sum(n/(n+1)!).,2023,4
1144,CSE,FY,Mathematics,"If u is a homogeneous function of degree n in x and y, state Euler's theorem.",2023,4
1145,CSE,FY,Mathematics,"Find the inverse of the matrix [[1, 2], [3, 4]].",2023,6
1146,CSE,FY,Mathematics,"Solve the system of equations using Gauss-Jordan method: x+y+z=9, 2x-3y+4z=13, 3x+4y+5z=40.",2023,6
1147,CSE,FY,Mathematics,Define a convergent series.,2023,4
1148,CSE,FY,Mathematics,Evaluate the integral of (1-x^2)^(-1/2) dx.,2023,4
1149,CSE,FY,Chemistry,What is corrosion? Explain its prevention methods.,2023,8
1150,CSE,FY,Chemistry,What are the differences between thermoplastic and thermosetting plastics?,2023,6
1151,CSE,FY,Chemistry,Explain the process of reverse osmosis for water purification.,2023,8
1152,CSE,FY,Chemistry,What is addition and condensation polymerization?,2023,6
1153,CSE,FY,Chemistry,What is a pH scale?,2023,4
1154,CSE,FY,Chemistry,Explain vulcanization of rubber.,2023,4
1155,CSE,FY,Chemistry,Define buffer solution.,2023,4
1156,CSE,FY,Chemistry,Explain the working of a lithium-ion battery.,2023,8
1157,CSE,FY,Chemistry,What are fullerenes?,2023,6
1158,CSE,FY,Chemistry,State Faraday's first and second laws of electrolysis.,2023,4
1159,CSE,FY,Chemistry,List any four principles of green chemistry.,2023,4
1160,CSE,FY,Chemistry,Give two examples of biodegradable polymers.,2023,4
1161,CSE,FY,Chemistry,Describe the structure of diamond.,2023,4
1162,CSE,FY,Chemistry,Define an electrolyte.,2023,4
1163,CSE,FY,Mechanics,State and prove the principle of moments.,2023,8
1164,CSE,FY,Mechanics,Differentiate between kinetics and kinematics.,2023,4
1165,CSE,FY,Mechanics,State Newton's three laws of motion.,2023,6
1166,CSE,FY,Mechanics,Draw a Free Body Diagram for a block on an inclined plane.,2023,4
1167,CSE,FY,Mechanics,Define momentum and impulse.,2023,4
1168,CSE,FY,Mechanics,Explain the principle of conservation of energy.,2023,6
1169,CSE,FY,Mechanics,What is friction?,2023,4
1170,CSE,FY,Mechanics,Define 'moment of a force' and give its unit.,2023,4
1171,CSE,FY,Mechanics,"A force of 100N is applied at an angle of 60 degrees to a 50kg box. If mu=0.1, find the acceleration.",2023,8
1172,CSE,FY,Mechanics,What is the instantaneous center of rotation?,2023,6
1173,CSE,FY,Mechanics,Define coefficient of restitution.,2023,4
1174,CSE,FY,Mechanics,What are the conditions for static equilibrium of a rigid body?,2023,4
1175,CSE,FY,Mechanics,What is Lami's theorem?,2023,4
1176,CSE,FY,Mechanics,A car travels at 20 m/s and brakes to a stop in 4 seconds. Find the braking distance.,2023,8
1177,CSE,FY,Basic Electrical Engg,State and explain Kirchhoff's laws.,2023,8
1178,CSE,FY,Basic Electrical Engg,State Ohm's law.,2023,4
1179,CSE,FY,Basic Electrical Engg,Derive the expression for equivalent resistance of parallel resistors.,2023,6
1180,CSE,FY,Basic Electrical Engg,Explain the working of a DC motor.,2023,8
1181,CSE,FY,Basic Electrical Engg,What is a transformer?,2023,4
1182,CSE,FY,Basic Electrical Engg,Compare ideal and practical voltage sources.,2023,4
1183,CSE,FY,Basic Electrical Engg,Define RMS value and average value.,2023,4
1184,CSE,FY,Basic Electrical Engg,"For v = 200*sin(314t), find frequency and RMS voltage.",2023,8
1185,CSE,FY,Basic Electrical Engg,What are the advantages of a three-phase system over a single-phase system?,2023,6
1186,CSE,FY,Basic Electrical Engg,Explain power factor.,2023,4
1187,CSE,FY,Basic Electrical Engg,Define capacitance and inductance.,2023,4
1188,CSE,FY,Basic Electrical Engg,Describe the working of a moving-iron instrument.,2023,6
1189,CSE,FY,Basic Electrical Engg,What is the superposition theorem?,2023,4
1190,CSE,FY,Basic Electrical Engg,Explain star and delta connections.,2023,4
1191,CSE,SY,OS,Explain the purpose of an operating system and its role as a resource manager.,2023,6
1192,CSE,SY,OS,What is a PCB? List and explain ten important fields contained within it.,2023,8
1193,CSE,SY,OS,Explain the key differences between user-level threads and kernel-level threads.,2023,4
1194,CSE,SY,OS,Describe the four conditions necessary for a deadlock to arise.,2023,8
1195,CSE,SY,OS,"For the processes P1(BT=24), P2(BT=3), P3(BT=3), that arrive in order, calculate average turnaround time using FCFS and Round Robin (Quantum=4ms) algorithms.",2023,8
1196,CSE,SY,OS,Explain Peterson's solution to the critical section problem.,2023,6
1197,CSE,SY,OS,Describe the benefits and implementation of a virtual memory system.,2023,6
1198,CSE,SY,OS,Compare paging and segmentation with respect to how they manage memory.,2023,8
1199,CSE,SY,OS,What is thrashing and what is its primary cause?,2023,4
1200,CSE,SY,OS,What is the purpose of a system call in an OS?,2023,4
1201,CSE,SY,OS,Explain with an example the difference between preemptive and non-preemptive CPU scheduling.,2023,4
1202,CSE,SY,OS,What is a file access method? Explain sequential and direct access methods.,2023,4
1203,CSE,SY,OS,"Given the page reference string: 1, 2, 3, 4, 2, 1, 5, 6, 2, 1, 2, 3, 7, 6, 3. How many page faults occur for LRU and Optimal algorithms, with 3 frames?",2023,8
1204,CSE,SY,OS,Explain the layered structure of an operating system.,2023,4
1205,CSE,SY,DBMS,What are the limitations of a traditional file-based system that are overcome by a DBMS?,2023,6
1206,CSE,SY,DBMS,Explain data independence and its importance in database systems.,2023,4
1207,CSE,SY,DBMS,"What is normalization? Explain 1NF, 2NF, and 3NF with a clear example.",2023,8
1208,CSE,SY,DBMS,Illustrate the three-tier architecture of a DBMS and describe the function of each tier.,2023,8
1209,CSE,SY,DBMS,Explain the difference between a foreign key and a primary key with an example.,2023,4
1210,CSE,SY,DBMS,What is an ER diagram? Draw an ER diagram for a simple 'Student Enrollment' system.,2023,8
1211,CSE,SY,DBMS,"Explain the ACID properties of a transaction, focusing on Atomicity and Consistency.",2023,6
1212,CSE,SY,DBMS,What is a SQL join? Provide syntax for an INNER JOIN and a LEFT JOIN.,2023,6
1213,CSE,SY,DBMS,Compare the DELETE and TRUNCATE commands in SQL.,2023,4
1214,CSE,SY,DBMS,Explain the concept of a database schema at the logical and physical levels.,2023,4
1215,CSE,SY,DBMS,Write a SQL query to find all employees who joined in the year 2022 from an 'Employees' table with a 'join_date' column.,2023,8
1216,CSE,SY,DBMS,What is the purpose of the UNIQUE constraint in SQL?,2023,4
1217,CSE,SY,DBMS,What is a database view? Give one reason why views are useful.,2023,4
1218,CSE,SY,DBMS,Describe the roles of a Database Administrator (DBA).,2023,4
1219,CSE,SY,CN,"What is a computer network? Explain LAN, MAN, and WAN.",2023,6
1220,CSE,SY,CN,Describe the layers of the TCP/IP protocol suite.,2023,8
1221,CSE,SY,CN,What is the primary difference between TCP and UDP?,2023,4
1222,CSE,SY,CN,Explain IPv4 addressing and the concept of classes.,2023,8
1223,CSE,SY,CN,Explain how collision detection works in the CSMA/CD protocol.,2023,6
1224,CSE,SY,CN,What is a network topology? Illustrate the Star and Ring topologies.,2023,8
1225,CSE,SY,CN,"Describe the function of a router, a switch, and a hub.",2023,4
1226,CSE,SY,CN,Why is subnetting necessary in a large network? Explain its benefits.,2023,6
1227,CSE,SY,CN,Explain packet switching and its advantages over circuit switching.,2023,4
1228,CSE,SY,CN,What is the role of the DNS server in internet communication?,2023,4
1229,CSE,SY,CN,"Explain the difference between guided media and unguided media, providing examples of each.",2023,6
1230,CSE,SY,CN,How does a firewall protect a local network?,2023,4
1231,CSE,SY,CN,Explain the term 'encapsulation' with respect to the OSI model.,2023,4
1232,CSE,SY,CN,Why are both MAC and IP addresses needed for communication?,2023,4
1233,CSE,SY,DAA,Explain what makes an algorithm efficient in terms of time and space complexity.,2023,6
1234,CSE,SY,DAA,"Define Big-O, Big-Omega, and Big-Theta notations.",2023,8
1235,CSE,SY,DAA,Write the pseudocode for binary search and provide its recurrence relation.,2023,6
1236,CSE,SY,DAA,Explain the divide and conquer paradigm with a suitable algorithm as an example.,2023,4
1237,CSE,SY,DAA,"What is Quick Sort? Trace the algorithm on the array {50, 30, 70, 90, 10, 40}.",2023,8
1238,CSE,SY,DAA,Compare and contrast the greedy method and dynamic programming.,2023,4
1239,CSE,SY,DAA,Explain Prim's algorithm for finding the Minimum Spanning Tree of a graph.,2023,8
1240,CSE,SY,DAA,"Using dynamic programming, find the longest common subsequence for the strings 'AGGTAB' and 'GXTXAYB'.",2023,8
1241,CSE,SY,DAA,Explain how backtracking can be used to solve the N-Queens problem.,2023,6
1242,CSE,SY,DAA,What is the difference between NP-Hard and NP-Complete problems?,2023,4
1243,CSE,SY,DAA,"Using Dijkstra's algorithm, find the shortest path from vertex 1 to all other vertices in a given weighted graph.",2023,8
1244,CSE,SY,DAA,Solve the recurrence relation T(n) = 3T(n/4) + n log n using the Master theorem.,2023,6
1245,CSE,SY,DAA,What is job sequencing with deadlines? Provide the greedy algorithm for it.,2023,4
1246,CSE,SY,DAA,What is the Traveling Salesperson Problem (TSP) and why is it considered NP-Hard?,2023,4
1247,CSE,SY,TOC,Differentiate between a DFA and an NFA.,2023,6
1248,CSE,SY,TOC,"Write a regular expression for a language over {0,1} where each string has at least one '0'.",2023,4
1249,CSE,SY,TOC,Explain the Chomsky Hierarchy.,2023,8
1250,CSE,SY,TOC,What is the Pumping Lemma for regular languages? What is it used for?,2023,8
1251,CSE,SY,TOC,Define a context-free grammar.,2023,4
1252,CSE,SY,TOC,Design a Turing Machine that accepts strings with an even number of 1s.,2023,8
1253,CSE,SY,TOC,What is a Pushdown Automaton?,2023,6
1254,CSE,SY,TOC,Compare and contrast Mealy and Moore machines.,2023,4
1255,CSE,SY,TOC,"Define 'alphabet', 'string', and 'language' with examples.",2023,4
1256,CSE,SY,TOC,Explain the Halting Problem of Turing Machines.,2023,6
1257,CSE,SY,TOC,"Construct a DFA for strings over {a,b} that start and end with 'a'.",2023,8
1258,CSE,SY,TOC,What is an ambiguous grammar? Provide an example.,2023,4
1259,CSE,SY,TOC,Convert the regular expression (0|1)*00 into an NFA.,2023,6
1260,CSE,SY,TOC,Give an example of an undecidable problem.,2023,4
1261,CSE,TY,Software Engineering,Describe the V-Model of software development with a neat diagram.,2023,8
1262,CSE,TY,Software Engineering,Explain the core principles of the Agile methodology.,2023,6
1263,CSE,TY,Software Engineering,What is requirements elicitation? Explain the questionnaire and interview techniques.,2023,8
1264,CSE,TY,Software Engineering,Explain the difference between black-box testing and white-box testing with examples.,2023,8
1265,CSE,TY,Software Engineering,What is software maintenance? Describe its different categories.,2023,4
1266,CSE,TY,Software Engineering,What is a DFD? Explain the symbols used in a DFD.,2023,6
1267,CSE,TY,Software Engineering,Define coupling and cohesion. What is the desired level for each in a good software design?,2023,6
1268,CSE,TY,Software Engineering,What is a non-functional requirement? Give two examples.,2023,4
1269,CSE,TY,Software Engineering,Explain the Prototyping model of software development.,2023,8
1270,CSE,TY,Software Engineering,What is the purpose of regression testing in the software lifecycle?,2023,4
1271,CSE,TY,Software Engineering,Differentiate between verification and validation.,2023,4
1272,CSE,TY,Software Engineering,What does a Use Case diagram represent?,2023,4
1273,CSE,TY,Software Engineering,Explain the process of risk management.,2023,6
1274,CSE,TY,Software Engineering,What are the different levels of software testing?,2023,4
1275,CSE,TY,Machine Learning,"Differentiate between supervised, unsupervised, and reinforcement learning.",2023,6
1276,CSE,TY,Machine Learning,Explain the K-Means clustering algorithm.,2023,8
1277,CSE,TY,Machine Learning,What is overfitting? How can you avoid it?,2023,6
1278,CSE,TY,Machine Learning,Explain the Naive Bayes algorithm.,2023,8
1279,CSE,TY,Machine Learning,What is a decision tree? What is pruning?,2023,8
1280,CSE,TY,Machine Learning,"Define precision, recall, and F1-score.",2023,4
1281,CSE,TY,Machine Learning,What is the role of gradient descent in training a model?,2023,6
1282,CSE,TY,Machine Learning,What is a confusion matrix?,2023,4
1283,CSE,TY,Machine Learning,What is feature selection?,2023,4
1284,CSE,TY,Machine Learning,Describe the k-Nearest Neighbors (k-NN) algorithm.,2023,6
1285,CSE,TY,Machine Learning,What is a neural network?,2023,8
1286,CSE,TY,Machine Learning,What is a hyperparameter?,2023,4
1287,CSE,TY,Machine Learning,What is the purpose of a validation set?,2023,4
1288,CSE,TY,Machine Learning,Explain the principle of Support Vector Machines (SVM).,2023,4
1289,CSE,TY,Web Technologies,Explain the structure of an HTML document.,2023,6
1290,CSE,TY,Web Technologies,What is CSS? Explain the different types of selectors.,2023,8
1291,CSE,TY,Web Technologies,Compare GET and POST.,2023,4
1292,CSE,TY,Web Technologies,What is JavaScript? How do you include it in HTML?,2023,4
1293,CSE,TY,Web Technologies,Explain the Document Object Model (DOM).,2023,8
1294,CSE,TY,Web Technologies,What are cookies?,2023,4
1295,CSE,TY,Web Technologies,Differentiate client-side and server-side scripts.,2023,6
1296,CSE,TY,Web Technologies,What is AJAX?,2023,6
1297,CSE,TY,Web Technologies,Write a JavaScript function to validate a phone number (must be 10 digits).,2023,8
1298,CSE,TY,Web Technologies,What are CSS media queries used for?,2023,4
1299,CSE,TY,Web Technologies,Explain the CSS box model.,2023,6
1300,CSE,TY,Web Technologies,What is the role of the <head> tag?,2023,4
1301,CSE,TY,Web Technologies,What is JSON?,2023,4
1302,CSE,TY,Web Technologies,Explain web sessions.,2023,4
1303,CSE,TY,Computer Graphics,Explain the Bresenham's line drawing algorithm.,2023,8
1304,CSE,TY,Computer Graphics,Compare raster and random scan displays.,2023,6
1305,CSE,TY,Computer Graphics,Explain 2D scaling and rotation transformations.,2023,8
1306,CSE,TY,Computer Graphics,Explain the Cohen-Sutherland line clipping algorithm.,2023,8
1307,CSE,TY,Computer Graphics,Differentiate parallel and perspective projections.,2023,4
1308,CSE,TY,Computer Graphics,What are Bezier curves?,2023,6
1309,CSE,TY,Computer Graphics,Explain the scan-line polygon fill algorithm.,2023,8
1310,CSE,TY,Computer Graphics,List applications of computer graphics.,2023,4
1311,CSE,TY,Computer Graphics,Define 'aspect ratio'.,2023,4
1312,CSE,TY,Computer Graphics,What are homogeneous coordinates?,2023,4
1313,CSE,TY,Computer Graphics,What is shading? Explain Gouraud shading.,2023,4
1314,CSE,TY,Computer Graphics,Describe the RGB color model.,2023,4
1315,CSE,TY,Computer Graphics,What is a viewing pipeline?,2023,4
1316,CSE,TY,Computer Graphics,Explain the Z-buffer algorithm.,2023,6
1317,CSE,TY,Compiler Design,What are the phases of a compiler? Draw a diagram.,2023,8
1318,CSE,TY,Compiler Design,Compare a compiler and an interpreter.,2023,4
1319,CSE,TY,Compiler Design,What is a symbol table?,2023,4
1320,CSE,TY,Compiler Design,Explain the role of the lexical analyzer.,2023,6
1321,CSE,TY,Compiler Design,What is a CFG?,2023,4
1322,CSE,TY,Compiler Design,Differentiate top-down and bottom-up parsing.,2023,4
1323,CSE,TY,Compiler Design,What is left recursion?,2023,8
1324,CSE,TY,Compiler Design,What is an activation record?,2023,6
1325,CSE,TY,Compiler Design,What is three-address code?,2023,4
1326,CSE,TY,Compiler Design,Explain code optimization.,2023,8
1327,CSE,TY,Compiler Design,What is the role of a parser?,2023,4
1328,CSE,TY,Compiler Design,"Define 'token', 'lexeme', and 'pattern'.",2023,6
1329,CSE,TY,Compiler Design,What is syntax-directed translation?,2023,8
1330,CSE,TY,Compiler Design,Explain garbage collection.,2023,4
1331,CSE,Final Year,Cloud Computing,What is a Virtual Private Cloud (VPC)?,2023,4
1332,CSE,Final Year,Cloud Computing,Explain the pay-as-you-go pricing model in cloud services.,2023,4
1333,CSE,Final Year,Cloud Computing,Explain the role of an API gateway.,2023,6
1334,CSE,Final Year,Cloud Computing,What is containerization and how does it differ from virtualization?,2023,8
1335,CSE,Final Year,Cloud Computing,What are the benefits of using a serverless architecture?,2023,6
1336,CSE,Final Year,Cloud Computing,What is multi-tenancy in cloud computing?,2023,4
1337,CSE,Final Year,Cloud Computing,What is a Content Delivery Network (CDN)?,2023,4
1338,CSE,Final Year,Cloud Computing,Explain the concept of load balancing.,2023,4
1339,CSE,Final Year,Cloud Computing,Define virtualization and its role in cloud computing.,2023,6
1340,CSE,Final Year,Cloud Computing,"What is a public, private, and hybrid cloud?",2023,6
1341,CSE,Final Year,Cloud Computing,What are the three main service models of cloud computing?,2023,4
1342,CSE,Final Year,Cloud Computing,Discuss the security considerations in a public cloud environment.,2023,8
1343,CSE,Final Year,Cloud Computing,"Compare and contrast IaaS, PaaS, and SaaS.",2023,8
1344,CSE,Final Year,Cloud Computing,Explain the concept of auto-scaling in the cloud.,2023,4
1345,CSE,Final Year,Cyber Security,What is phishing? Provide an example.,2023,4
1346,CSE,Final Year,Cyber Security,Differentiate between a virus and a worm.,2023,4
1347,CSE,Final Year,Cyber Security,Explain the difference between symmetric and asymmetric encryption.,2023,6
1348,CSE,Final Year,Cyber Security,What is a security policy?,2023,4
1349,CSE,Final Year,Cyber Security,What is hashing? How is it different from encryption?,2023,6
1350,CSE,Final Year,Cyber Security,What is SQL Injection and how can you prevent it?,2023,6
1351,CSE,Final Year,Cyber Security,What is a firewall and how does it work?,2023,4
1352,CSE,Final Year,Cyber Security,What is two-factor authentication (2FA)?,2023,4
1353,CSE,Final Year,Cyber Security,Explain the concept of a digital signature.,2023,6
1354,CSE,Final Year,Cyber Security,Define the CIA triad in information security.,2023,4
1355,CSE,Final Year,Cyber Security,Explain the principle of least privilege.,2023,4
1356,CSE,Final Year,Cyber Security,Explain the concept of a man-in-the-middle (MITM) attack.,2023,8
1357,CSE,Final Year,Cyber Security,Describe the role of a VPN (Virtual Private Network).,2023,4
1358,CSE,Final Year,Cyber Security,What is a Distributed Denial-of-Service (DDoS) attack and how can it be mitigated?,2023,8
1359,CSE,Final Year,Project Management,What is a Gantt chart and what is it used for?,2023,4
1360,CSE,Final Year,Project Management,What is a Work Breakdown Structure (WBS)?,2023,6
1361,CSE,Final Year,Project Management,What is a critical path in project scheduling?,2023,6
1362,CSE,Final Year,Project Management,"Explain the iron triangle of project management (scope, time, cost).",2023,6
1363,CSE,Final Year,Project Management,Describe the five phases of the project management lifecycle.,2023,8
1364,CSE,Final Year,Project Management,Explain the role of a project manager.,2023,4
1365,CSE,Final Year,Project Management,What is risk management in the context of a project?,2023,4
1366,CSE,Final Year,Project Management,What is change management?,2023,4
1367,CSE,Final Year,Project Management,Describe the Scrum framework within Agile.,2023,8
1368,CSE,Final Year,Project Management,What is a project budget?,2023,4
1369,CSE,Final Year,Project Management,Define 'milestone' in a project plan.,2023,4
1370,CSE,Final Year,Project Management,What are stakeholders in a project?,2023,4
1371,CSE,Final Year,Project Management,Describe the concept of project scope.,2023,4
1372,CSE,Final Year,Project Management,Differentiate between Agile and Waterfall methodologies.,2023,8
1373,CSE,Final Year,NLP,What is a Recurrent Neural Network (RNN) and why is it used in NLP?,2023,8
1374,CSE,Final Year,NLP,What are N-grams? Give an example of a bigram.,2023,4
1375,CSE,Final Year,NLP,What is Named Entity Recognition (NER)?,2023,6
1376,CSE,Final Year,NLP,Explain the Bag-of-Words (BoW) model.,2023,4
1377,CSE,Final Year,NLP,Explain the concept of machine translation.,2023,4
